I,11,ACEH
12.74, 29 KOTA TANJUNG BALAI
12.74.01, 1 Tanjung Balai Selatan
12.74.02, 2 Tanjung Balai Utara
12.74.03, 3 Sei Tualang Raso
12.74.04, 4 Teluk Nibung
12.74.05, 5 Datuk Bandar
12.74.06, 6 Datuk Bandar Timur
12.75, 30 KOTA BINJAI
12.75.01, 1 Binjai Utara
"", 2
12.75.02,Binjai Kota
"",12.75.03, 3 Binjai Barat
"",12.75.04, 4 Binjai Timur
"",12.75.05, 5 Binjai Selatan
"",12.76, 31 KOTA TEBING TINGGI
"",12.76.01, 1 Padang Hulu
"",12.76.02, 2 Rambutan
"",12.76.03, 3 Padang Hilir
"",12.76.04, 4 Bajenis
"",12.76.05, 5 Tebing Tinggi Kota
"",12.77, 32 KOTA PADANGSIDIMPUAN
"",12.77.01, 1 Padangsidimpuan Utara
"",12.77.02, 2 Padangsidimpuan Selatan
"",12.77.03, 3 Padangsidimpuan Batunadua
"",12.77.04, 4 Padangsidimpuan Hutaimbaru
"",12.77.05, 5 Padangsidimpuan Tenggara
"",12.77.06, 6 Padangsidimpuan Angkola Julu
"",12.78, 33 KOTA GUNUNGSITOLI
"",12.78.01, 1 Gunungsitoli
"",12.78.02, 2 Gunungsitoli Selatan
"",12.78.03, 3 Gunungsitoli Utara
"",12.78.04, 4 Gunungsitoli Idanoi
"",12.78.05, 5 Gunungsitoli Alo'oa
"",12.78.06, 6 Gunungsitoli Barat
III,13,SUMATERA BARAT
"",13.01, 1 KAB. PESISIR SELATAN
"",13.01.01, 1 Pancung Soal
"",13.01.02, 2 Ranah Pesisir
"",13.01.03, 3 Lengayang
"",13.01.04, 4 Batang Kapas
"",13.01.05, 5 IV Jurai
"",13.01.06, 6 Bayang
"",13.01.07, 7 Koto XI Tarusan
"",13.01.08, 8 Sutera
"",13.01.09, 9 Linggo Sari Baganti
"",13.01.10, 10 Lunang
"","", 11
"",13.01.11,Basa Ampek Balai Tapan
13.01.12, 12 IV Nagari Bayang Utara
13.01.13, 13 Airpura
13.01.14, 14 Ranah Ampek Hulu Tapan
13.01.15, 15 Silaut
13.02, 2 KAB. SOLOK
"",Sangir
"",Sei Pagu
13.02.03, 1 Pantai Cermin
13.02.04, 2 Lembah Gumanti
13.02.05, 3 Payung Sekaki
13.02.06, 4 Lembang Jaya
13.02.07, 5 Gunung Talang
13.02.08, 6 Bukit Sundi
13.02.09, 7 IX Koto Sei Lasi
13.02.10, 8 Kubung
13.02.11, 9 X Koto Singkarak
13.02.12, 10 X Koto Diatas
13.02.13, 11 Junjung Siri
"",K. Parik Gd. Diateh
"",Sangir Jujuhan
"",Sangir Batang Hari
13.02.17, 12 Hiliran Gumanti
13.02.18, 13 Tigo Lurah
13.02.19, 14 Danau Kembar
13.03, 3 KAB. SIJUNJUNG
"",Koto Baru
"",Pulau Punjung
13.03.03, 1 Tanjung Gadang
13.03.04, 2 Sijunjung
13.03.05, 3 IV Nagari
13.03.06, 4 Kamang Baru
13.03.07, 5 Lubuak Tarok
13.03.08, 6 Koto VII
13.03.09, 7 Sumpur Kudus
13.03.10, 8 Kupitan
"",Sungai Rumbai
"",Sitiung
13.04, 4 KAB. TANAH DATAR
"", 1
13.04.01,X Koto
13.04.02, 2 Batipuh
13.04.03, 3 Rambatan
13.04.04, 4 Lima Kaum
13.04.05, 5 Tanjung Emas
13.04.06, 6 Lintau Buo
13.04.07, 7 Sungayang
13.04.08, 8 Sungai Tarab
13.04.09, 9 Pariangan
13.04.10, 10 Salimpauang
13.04.11, 11 Padang Ganting
13.04.12, 12 Tanjuang Baru
13.04.13, 13 Lintau Buo Utara
13.04.14, 14 Batipuah Selatan
13.05, 5 KAB. PADANG PARIAMAN
13.05.01, 1 Lubuk Alung
13.05.02, 2 Batang Anai
13.05.03, 3 Nan Sabaris
13.05.04, 4 2 x 11 Enam Lingkuang
13.05.05, 5 VII Koto Sungai Sarik
13.05.06, 6 V Koto Kampung Dalam
13.05.07, 7 Sungai Garingging
13.05.08, 8 Sungai Limau
13.05.09, 9 IV Koto Aur Malintang
13.05.10, 10 Ulakan Tapakih
13.05.11, 11 Sintuak Toboh Gadang
13.05.12, 12 Padang Sago
13.05.13, 13 Batang Gasan
13.05.14, 14 V Koto Timur
13.05.15, 15 2 x 11 Kayu Tanam
13.05.16, 16 Patamuan
13.05.17, 17 Enam Lingkung
13.06, 6 KAB. AGAM
13.06.01, 1 Tanjung Mutiara
13.06.02, 2 Lubuk Basung
13.06.03, 3 Tanjung Raya
13.06.04, 4 Matur
13.06.05, 5 IV Koto
13.06.06, 6 Banuhampu
13.06.07, 7 IV Angkat Candung
"", 8
13.06.08,Baso
13.06.09, 9 Tilatang Kamang
13.06.10, 10 Palupuh
13.06.11, 11 Pelembayan
13.06.12, 12 Sungai Pua
13.06.13, 13 Ampek Nagari
13.06.14, 14 Candung
13.06.15, 15 Kamang Magek
13.06.16, 16 Malalak
13.07, 7 KAB. LIMA PULUH KOTA
13.07.01, 1 Suliki
13.07.02, 2 Guguak
13.07.03, 3 Payakumbuh
13.07.04, 4 Luak
13.07.05, 5 Harau
13.07.06, 6 Pangkalan Koto Baru
13.07.07, 7 Kapur IX
13.07.08, 8 Gunuang Omeh
13.07.09, 9 Lareh Sago Halaban
13.07.10, 10 Situjuah Limo Nagari
13.07.11, 11 Mungka
13.07.12, 12 Bukik Barisan
13.07.13, 13 Akabiluru
13.08, 8 KAB. PASAMAN
"",Sungai Beremas
"",Lembah Melintang
"",Pasaman
13.08.04, 1 Bonjol
13.08.05, 2 Lubuk Sikaping
"",Talamau
13.08.07, 3 Panti
13.08.08, 4 Mapat Tunggul
"",Kinali
"",Gunung Tuleh
"",Ranah Batahan
13.08.12, 5 Duo Koto
13.08.13, 6 Tigo Nagari
13.08.14, 7 Rao
13.08.15, 8 Mapat Tunggul Selatan
13.08.16, 9 Simpang Alahan Mati
"", 10
13.08.17,Padang Gelugur
13.08.18, 11 Rao Utara
13.08.19, 12 Rao Selatan
13.09, 9 KAB. KEPULAUAN MENTAWAI
13.09.01, 1 Pagai Utara
13.09.02, 2 Sipora Selatan
13.09.03, 3 Siberut Selatan
13.09.04, 4 Siberut Utara
13.09.05, 5 Siberut Barat
13.09.06, 6 Siberut Barat Daya
13.09.07, 7 Siberut Tengah
13.09.08, 8 Sipora Utara
13.09.09, 9 Sikakap
13.09.10, 10 Pagai Selatan
13.10, 10 KAB. DHARMASRAYA
13.10.01, 1 Koto Baru
13.10.02, 2 Pulau Punjung
13.10.03, 3 Sungai Rumbai
13.10.04, 4 Sitiung
13.10.05, 5 Sembilan Koto
13.10.06, 6 Timpeh
13.10.07, 7 Koto Salak
13.10.08, 8 Tiumang
13.10.09, 9 Padang Laweh
13.10.10, 10 Asam Jujuhan
13.10.11, 11 Koto Besar
13.11, 11 KAB. SOLOK SELATAN
13.11.01, 1 Sangir
13.11.02, 2 Sungai Pagu
13.11.03, 3 Koto Parik Gadang Diateh
13.11.04, 4 Sangir Jujuan
13.11.05, 5 Sangir Batang Hari
13.11.06, 6 Pauh Duo
13.11.07, 7 Sangir Balai Janggo
13.12, 12 KAB. PASAMAN BARAT
13.12.01, 1 Sungaiberemas
13.12.02, 2 Lembah Melintang
13.12.03, 3 Pasaman
13.12.04, 4 Talamau
"", 5
13.12.05,Kinali
13.12.06, 6 Gunungtuleh
13.12.07, 7 Ranah Batahan
13.12.08, 8 Koto Balingka
13.12.09, 9 Sungaiaur
13.12.10, 10 Luhak Nan Duo
13.12.11, 11 Sasak Ranah Pesisir
13.71, 13 KOTA PADANG
13.71.01, 1 Padang Selatan
13.71.02, 2 Padang Timur
13.71.03, 3 Padang Barat
13.71.04, 4 Padang Utara
13.71.05, 5 Bungus Teluk Kabung
13.71.06, 6 Lubuk Begalung
13.71.07, 7 Lubuk Kilangan
13.71.08, 8 Pauh
13.71.09, 9 Kuranji
13.71.10, 10 Nanggalo
13.71.11, 11 Koto Tangah
13.72, 14 KOTA SOLOK
13.72.01, 1 Lubuk Sikarah
13.72.02, 2 Tanjung Harapan
13.73, 15 KOTA SAWAHLUNTO
13.73.01, 1 Lembah Segar
13.73.02, 2 Barangin
13.73.03, 3 Silungkang
13.73.04, 4 Talawi
13.74, 16 KOTA PADANG PANJANG
13.74.01, 1 Padang Panjang Timur
13.74.02, 2 Padang Panjang Barat
13.75, 17 KOTA BUKITTINGGI
13.75.01, 1 Guguak Panjang
13.75.02, 2 Mandiangin K. Selayan
13.75.03, 3 Aur Birugo Tigo Baleh
13.76, 18 KOTA PAYAKUMBUH
13.76.01, 1 Payakumbuh Barat
13.76.02, 2 Payakumbuh Utara
13.76.03, 3 Payakumbuh Timur
13.76.04, 4 Lamposi Tigo Nagori
"", 5
13.76.05,Payakumbuh Selatan
"",13.77, 19 KOTA PARIAMAN
"",13.77.01, 1 Pariaman Tengah
"",13.77.02, 2 Pariaman Utara
"",13.77.03, 3 Pariaman Selatan
"",13.77.04, 4 Pariaman Timur
IV,14,RIAU
"",14.01, 1 KAB. KAMPAR
"",14.01.01, 1 Bangkinang
"",14.01.02, 2 Kampar
"",14.01.03, 3 Tambang
"",14.01.04, 4 XIII Koto Kampar
"",14.01.05, 5 Kuok
"",14.01.06, 6 Siak Hulu
"",14.01.07, 7 Kampar Kiri
"",14.01.08, 8 Kampar Kiri Hilir
"",14.01.09, 9 Kampar Kiri Hulu
"",14.01.10, 10 Tapung
"",14.01.11, 11 Tapung Hilir
"",14.01.12, 12 Tapung Hulu
"",14.01.13, 13 Salo
"",14.01.14, 14 Rumbio Jaya
"",14.01.15, 15 Bangkinang Seberang
"",14.01.16, 16 Perhentian Raja
"",14.01.17, 17 Kampar Timur
"",14.01.18, 18 Kampar Utara
"",14.01.19, 19 Kampar Kiri Tengah
"",14.01.20, 20 Gunung Sahilan
"",14.01.21, 21 Koto Kampar Hulu
"",14.02, 2 KAB. INDRAGIRI HULU
"",14.02.01, 1 Rengat
"",14.02.02, 2 Rengat Barat
"",14.02.03, 3 Kelayang
"",14.02.04, 4 Pasir Penyu
"",14.02.05, 5 Peranap
"",14.02.06, 6 Siberida
"",14.02.07, 7 Batang Cenaku
"",14.02.08, 8 Batang Gangsal
"",14.02.09, 9 Lirik
"","", 10
"",14.02.10,Kuala Cenaku
14.02.11, 11 Sungai Lala
14.02.12, 12 Lubuk Batu Jaya
14.02.13, 13 Rakit Kulim
14.02.14, 14 Batang Peranap
14.03, 3 KAB. BENGKALIS
14.03.01, 1 Bengkalis
14.03.02, 2 Bantan
14.03.03, 3 Bukit Batu
"",Merbau
"",Tebing Tinggi
"",Tebing Tinggi Barat
"",Rangsang
"",Rangsang Barat
14.03.09, 4 Mandau
14.03.10, 5 Rupat
14.03.11, 6 Rupat Utara
14.03.12, 7 Siak Kecil
14.03.13, 8 Pinggir
14.04, 4 KAB. INDRAGIRI HILIR
14.04.01, 1 Reteh
14.04.02, 2 Enok
14.04.03, 3 Kuala Indragiri
14.04.04, 4 Tembilahan
14.04.05, 5 Tempuling
14.04.06, 6 Gaung Anak Serka
14.04.07, 7 Mandah
14.04.08, 8 Kateman
14.04.09, 9 Keritang
14.04.10, 10 Tanah Merah
14.04.11, 11 Batang Tuaka
14.04.12, 12 Gaung
14.04.13, 13 Tembilahan Hulu
14.04.14, 14 Kemuning
14.04.15, 15 Pelangiran
14.04.16, 16 Teluk Belengkong
14.04.17, 17 Pulau Burung
14.04.18, 18 Concong
14.04.19, 19 Kempas
"", 20
14.04.20,Sungai Batang
14.05, 5 KAB.  PELALAWAN
14.05.01, 1 Ukui
14.05.02, 2 Pangkalan Kerinci
14.05.03, 3 Pangkalan Kuras
14.05.04, 4 Pangkalan Lesung
14.05.05, 5 Langgam
14.05.06, 6 Pelalawan
14.05.07, 7 Kerumutan
14.05.08, 8 Bunut
14.05.09, 9 Teluk Meranti
14.05.10, 10 Kuala Kampar
14.05.11, 11 Bandar Sei Kijang
14.05.12, 12 Bandar Petalangan
14.06, 6 KAB.  ROKAN HULU
14.06.01, 1 Ujung Batu
14.06.02, 2 Rokan IV Koto
14.06.03, 3 Rambah
14.06.04, 4 Tambusai
14.06.05, 5 Kepenuhan
14.06.06, 6 Kunto Darussalam
14.06.07, 7 Rambah Samo
14.06.08, 8 Rambah Hilir
14.06.09, 9 Tambusai Utara
14.06.10, 10 Bangun Purba
14.06.11, 11 Tandun
14.06.12, 12 Kabun
14.06.13, 13 Bonai Darussalam
14.06.14, 14 Pagaran Tapah Darussalam
14.06.15, 15 Kepenuhan Hulu
14.06.16, 16 Pendalian IV Koto
14.07, 7 KAB.  ROKAN HILIR
14.07.01, 1 Kubu
14.07.02, 2 Bangko
14.07.03, 3 Tanah Putih
14.07.04, 4 Rimba Melintang
14.07.05, 5 Bagan Sinembah
14.07.06, 6 Pasir Limau Kapas
14.07.07, 7 Sinaboi
"", 8
14.07.08,Pujud
14.07.09, 9 Tanah Putih Tanjung Melawan
14.07.10, 10 Bangko Pusako
14.07.11, 11 Simpang Kanan
14.07.12, 12 Batu Hampar
14.07.13, 13 Rantau Kopar
14.07.14, 14 Pekaitan
14.07.15, 15 Kubu Babussalam
14.08, 8 KAB.  SIAK
14.08.01, 1 Siak
14.08.02, 2 Sungai Apit
14.08.03, 3 Minas
14.08.04, 4 Tualang
14.08.05, 5 Sungai Mandau
14.08.06, 6 Dayun
14.08.07, 7 Kerinci Kanan
14.08.08, 8 Bunga Raya
14.08.09, 9 Koto Gasib
14.08.10, 10 Kandis
14.08.11, 11 Lubuk Dalam
14.08.12, 12 Sabak Auh
14.08.13, 13 Mempura
14.08.14, 14 Pusako
14.09, 9 KAB. KUANTAN SINGINGI
14.09.01, 1 Kuantan Mudik
14.09.02, 2 Kuantan Tengah
14.09.03, 3 Singingi
14.09.04, 4 Kuantan Hilir
14.09.05, 5 Cerenti
14.09.06, 6 Benai
14.09.07, 7 Gunungtoar
14.09.08, 8 Singingi Hilir
14.09.09, 9 Pangean
14.09.10, 10 Logas Tanah Darat
14.09.11, 11 Inuman
14.09.12, 12 Hulu Kuantan
14.09.13, 13 Kuantan Hilir Seberang
14.09.14, 14 Sentajo Raya
14.09.15, 15 Pucuk Rantau
14.10, 10KAB. KEPULAUAN MERANTI
"",14.10.01, 1 Tebing Tinggi
"",14.10.02, 2 Rangsang Barat
"",14.10.03, 3 Rangsang
"",14.10.04, 4 Tebing Tinggi Barat
"",14.10.05, 5 Merbau
"",14.10.06, 6 Pulaumerbau
"",14.10.07, 7 Tebing Tinggi Timur
"",14.10.08, 8 Tasik Putri Puyu
"",14.10.09, 9 Rangsang Pesisir
"",14.71, 11 KOTA PEKANBARU
"",14.71.01, 1 Sukajadi
"",14.71.02, 2 Pekanbaru Kota
"",14.71.03, 3 Sail
"",14.71.04, 4 Lima Puluh
"",14.71.05, 5 Senapelan
"",14.71.06, 6 Rumbai
"",14.71.07, 7 Bukit Raya
"",14.71.08, 8 Tampan
"",14.71.09, 9 Marpoyan Damai
"",14.71.10, 10 Tenayan Raya
"",14.71.11, 11 Payung Sekaki
"",14.71.12, 12 Rumbai Pesisir
"",14.72, 12 KOTA DUMAI
"",14.72.01, 1 Dumai Barat
"",14.72.02, 2 Dumai Timur
"",14.72.03, 3 Bukit Kapur
"",14.72.04, 4 Sungai Sembilan
"",14.72.05, 5 Medang Kampai
"",14.72.06, 6 Dumai Kota
"",14.72.07, 7 Dumai Selatan
V,15,JAMBI
"",15.01, 1 KAB.  KERINCI
"",15.01.01, 1 Gunung Raya
"",15.01.02, 2 Danau Kerinci
"","",Sungai Penuh
"",15.01.04, 3 Sitinjau Laut
"",15.01.05, 4 Air Hangat
"","", 5
"",15.01.06,Gunung Kerinci
15.01.07, 6 Batang Merangin
15.01.08, 7 Keliling Danau
15.01.09, 8 Kayu Aro
"",Hamparan Rawang
15.01.11, 9 Air Hangat Timur
"",Pesisir Bukit
"",Kumun Debai
"",Tanah Kampung
15.01.15, 10 Gunung Tujuh
15.01.16, 11 Siulak
15.01.17, 12 Depati Tujuh
15.01.18, 13 Siulak Mukai
15.01.19, 14 Kayu Aro Barat
15.01.20, 15 Bukitkerman
15.01.21, 16 Air Hangat Barat
15.02, 2 KAB.  MERANGIN
15.02.01, 1 Jangkat
15.02.02, 2 Bangko
15.02.03, 3 Muara Siau
15.02.04, 4 Sungai Manau
15.02.05, 5 Tabir
15.02.06, 6 Pamenang
15.02.07, 7 Tabir Ulu
15.02.08, 8 Tabir Selatan
15.02.09, 9 Lembah Masurai
15.02.10, 10 Bangko  Barat
15.02.11, 11 Nalo Tatan
15.02.12, 12 Batang Masumai
15.02.13, 13 Pamenang Barat
15.02.14, 14 Tabir Ilir
15.02.15, 15 Tabir Timur
15.02.16, 16 Renah Pembarap
15.02.17, 17 Pangkalan Jambu
15.02.18, 18 Sungai Tenang
15.02.19, 19 Renah Pamenang
15.02.20, 20 Pamenang Selatan
15.02.21, 21 Margo Tabir
"", 22
15.02.22,Tabir Lintas
15.02.23, 23 Tabir Barat
15.02.24, 24 Tiang Pumpung
15.03, 3 KAB. SAROLANGUN
15.03.01, 1 Batang Asai
15.03.02, 2 Limun
15.03.03, 3 Sarolangun
15.03.04, 4 Pauh
15.03.05, 5 Pelawan
15.03.06, 6 Mandiangin
15.03.07, 7 Air Hitam
15.03.08, 8 Bathin VIII
15.03.09, 9 Singkut
15.03.10, 10 Cermin Nan Gedang
15.04, 4 KAB. BATANGHARI
15.04.01, 1 Mersam
15.04.02, 2 Muara Tembesi
15.04.03, 3 Muara Bulian
15.04.04, 4 Batin XXIV
15.04.05, 5 Pemayung
15.04.06, 6 Maro Sebo Ulu
15.04.07, 7 Bajubang
15.04.08, 8 Maro Sebo Ilir
15.05, 5 KAB.  MUARO JAMBI
15.05.01, 1 Jambi Luar Kota
15.05.02, 2 Sekernan
15.05.03, 3 Kumpeh
15.05.04, 4 Maro Sebo
15.05.05, 5 Mestong
15.05.06, 6 Kumpeh Ulu
15.05.07, 7 Sungai Bahar
15.05.08, 8 Sungai Gelam
15.05.09, 9 Bahar Utara
15.05.10, 10 Bahar Selatan
15.05.11, 11 Taman Rajo
15.06, 6 KAB. TANJUNG JABUNG BARAT
15.06.01, 1 Tungkal Ulu
15.06.02, 2 Tungkal Ilir
"", 3
15.06.03,Pengabuan
15.06.04, 4 Betara
15.06.05, 5 Merlung
15.06.06, 6 Tebing Tinggi
15.06.07, 7 Batang Asam
15.06.08, 8 Renah Mendaluh
15.06.09, 9 Muara Papalik
15.06.10, 10 Seberang Kota
15.06.11, 11 Bram Itam
15.06.12, 12 Kuala Betara
15.06.13, 13 Senyerang
15.07, 7 KAB. TANJUNG JABUNG TIMUR
15.07.01, 1 Muara Sabak Timur
15.07.02, 2 Nipah Panjang
15.07.03, 3 Mendahara
15.07.04, 4 Rantau Rasau
15.07.05, 5 S a d u
15.07.06, 6 Dendang
15.07.07, 7 Muara Sabak Barat
15.07.08, 8 Kuala Jambi
15.07.09, 9 Mendahara Ulu
15.07.10, 10 Geragai
15.07.11, 11 Berbak
15.08, 8 KAB. BUNGO
15.08.01, 1 Tanah Tumbuh
15.08.02, 2 Rantau Pandan
15.08.03, 3 Pasar Muaro Bungo
15.08.04, 4 Jujuhan
15.08.05, 5 Tanah Sepenggal
15.08.06, 6 Pelepat
15.08.07, 7 Limbur Lubuk Mengkuang
15.08.08, 8 Muko-muko Bathin VII
15.08.09, 9 Pelepat Ilir
15.08.10, 10 Batin II Babeko
15.08.11, 11 Bathin III
15.08.12, 12 Bungo Dani
15.08.13, 13 Rimbo Tengah
15.08.14, 14 Bathin III Ulu
15.08.15, 15 Bathin II Pelayang
15.08.16, 16 Jujuhan Ilir
"", 17
15.08.17,Tanah Sepenggal Lintas
"",15.09, 9 KAB. TEBO
"",15.09.01, 1 Tebo Tengah
"",15.09.02, 2 Tebo Ilir
"",15.09.03, 3 Tebo Ulu
"",15.09.04, 4 Rimbo Bujang
"",15.09.05, 5 Sumay
"",15.09.06, 6 VII Koto
"",15.09.07, 7 Rimbo Ulu
"",15.09.08, 8 Rimbo Ilir
"",15.09.09, 9 Tengah Ilir
"",15.09.10, 10 Serai Serumpun
"",15.09.11, 11 VII Koto Ilir
"",15.09.12, 12 Muara Tabir
"",15.71, 10 KOTA JAMBI
"",15.71.01, 1 Telanaipura
"",15.71.02, 2 Jambi Selatan
"",15.71.03, 3 Jambi Timur
"",15.71.04, 4 Pasar Jambi
"",15.71.05, 5 Pelayangan
"",15.71.06, 6 Danau Teluk
"",15.71.07, 7 Kota Baru
"",15.71.08, 8 Jelutung
"",15.72, 11 KOTA SUNGAI PENUH
"",15.72.01, 1 Sungaipenuh
"",15.72.02, 2 Pesisir Bukit
"",15.72.03, 3 Hamparan Rawang
"",15.72.04, 4 Tanah Kampung
"",15.72.05, 5 Kumun Debai
"",15.72.06, 6 Pondok Tinggi
"",15.72.07, 7 Koto Baru
"",15.72.08, 8 Sungaibungkal
VI,16,SUMATERA SELATAN
"",16.01, 1 KAB. OGAN KOMERING ULU
"","",Muara Dua
"","",Pulau Beringin
"","",Banding Agung
"","",Muara Dua Kisam
"","",Simpang
"",Martapura
16.01.07, 1 Sosoh Buay Rayap
16.01.08, 2 Pengandonan
16.01.09, 3 Peninjauan
"",Buay Madang
"",Belitang
"",Cempaka
16.01.13, 4 Baturaja Barat
16.01.14, 5 Baturaja Timur
"",Buay Sandang Aji
"",Buay Ranjung
"",Mekakau Ilir
"",Buay Pemaca
"",Buay Pemukal  P.
16.01.20, 6 Ulu Ogan
16.01.21, 7 Semidang Aji
16.01.22, 8 Lubuk Batang
"",Madang Suku II
"",Madang Suku I
"",Semendawai S. III
"",Belitang II
"",Belitang III
16.01.28, 9 Lengkiti
16.01.29, 10 Sinar Peninjauan
16.01.30, 11 Lubuk Raja
16.01.31, 12 Muara Jaya
16.02, 2 KAB. OGAN KOMERING ILIR
"",Muara Kuang
16.02.02, 1 Tanjung Lubuk
16.02.03, 2 Pedamaran
16.02.04, 3 Mesuji
16.02.05, 4 Kayu Agung
"",Tanjung Batu
"",Tanjung Raja
16.02.08, 5 Sirah Pulau Padang
"",Indralaya
"",Pemulutan
16.02.11, 6 Tulung Selapan
16.02.12, 7 Pampangan
"", 8
16.02.13,Lempuing
16.02.14, 9 Air Sugihan
16.02.15, 10 Sungai Menang
"",Rantau Alai
16.02.17, 11 Jejawi
16.02.18, 12 Cengal
16.02.19, 13 Pangkalan Lampam
16.02.20, 14 Mesuji Makmur
16.02.21, 15 Mesuji Raya
16.02.22, 16 Lempuing Jaya
16.02.23, 17 Teluk Gelam
16.02.24, 18 Pedamaran Timur
16.03, 3 KAB. MUARA ENIM
16.03.01, 1 Tanjung Agung
16.03.02, 2 Muara Enim
16.03.03, 3 Rambang Dangku
16.03.04, 4 Gunung Megang
16.03.05, 5 Talang Ubi
16.03.06, 6 Gelumbang
16.03.07, 7 Lawang Kidul
16.03.08, 8 Semende Darat Laut
16.03.09, 9 Semende Darat Tengah
16.03.10, 10 Semende Darat Ulu
16.03.11, 11 Ujan Mas
16.03.12, 12 Tanah Abang
16.03.13, 13 Penukal
16.03.14, 14 Lubai
16.03.15, 15 Rambang
16.03.16, 16 Sungai Rotan
16.03.17, 17 Lembak
16.03.18, 18 Penukal Utara
16.03.19, 19 Benakat
16.03.20, 20 Abab
16.03.21, 21 Kelekar
16.03.22, 22 Muara Belida
16.04, 4 KAB. LAHAT
16.04.01, 1 Tanjungsakti Pumu
"",Muara Pinang
"",Pendopo
"",Ulu Musi
"",Tebing Tinggi
16.04.06, 2 Jarai
16.04.07, 3 Kota Agung
16.04.08, 4 Pulaupinang
16.04.09, 5 Merapi Barat
16.04.10, 6 Lahat
"",Pasemah Air Keruh
16.04.12, 7 Pajar Bulan
"",Lintang Kanan
"",Talang Padang
16.04.15, 8 Mulak Ulu
16.04.16, 9 Kikim Selatan
16.04.17, 10 Kikim Timur
16.04.18, 11 Kikim Tengah
16.04.19, 12 Kikim Barat
16.04.20, 13 Pseksu
16.04.21, 14 Gumay Talang
16.04.22, 15 Pagar Gunung
16.04.23, 16 Merapi Timur
16.04.24, 17 Tanjung Sakti Pumi
16.04.25, 18 Gumay Ulu
16.04.26, 19 Merapi Selatan
16.04.27, 20 Tanjungtebat
16.04.28, 21 Muarapayang
16.04.29, 22 Sukamerindu
16.05, 5 KAB. MUSI RAWAS
16.05.01, 1 Tugumulyo
16.05.02, 2 Muara Lakitan
16.05.03, 3 Muara Kelingi
16.05.04, 4 Rawas Ilir
16.05.05, 5 Rawas Ulu
16.05.06, 6 Ulu Rawas
16.05.07, 7 Rupit
16.05.08, 8 Jayaloka
16.05.09, 9 Muara Beliti
16.05.10, 10 STL Ulu Terawas
16.05.11, 11 Selangit
16.05.12, 12 Megang Sakti
16.05.13, 13 Purwodadi
16.05.14, 14 BTS. Ulu
"", 15
16.05.15,Karang Jaya
16.05.16, 16 Nibung
16.05.17, 17 Karang Dapo
16.05.18, 18 Tiang Pumpung Kepungut
16.05.19, 19 Sumber Harta
16.05.20, 20 Tuah Negeri
16.05.21, 21 Suka Karya
16.06, 6 KAB. MUSI BANYUASIN
16.06.01, 1 Sekayu
16.06.02, 2 Lais
16.06.03, 3 Sungai Keruh
16.06.04, 4 Batang Hari Leko
16.06.05, 5 Sanga Desa
16.06.06, 6 Babat Toman
16.06.07, 7 Sungai Lilin
16.06.08, 8 Keluang
16.06.09, 9 Bayung Lencir
16.06.10, 10 Plakat Tinggi
16.06.11, 11 Lalan
16.06.12, 12 Tungkal Jaya
16.06.13, 13 Lawang Wetan
16.06.14, 14 Babat Supat
16.07, 7 KAB. BANYUASIN
16.07.01, 1 Banyuasin I
16.07.02, 2 Banyuasin II
16.07.03, 3 Banyuasin III
16.07.04, 4 Pulau Rimau
16.07.05, 5 Betung
16.07.06, 6 Rambutan
16.07.07, 7 Muara Padang
16.07.08, 8 Muara Telang
16.07.09, 9 Makarti Jaya
16.07.10, 10 Talang Kelapa
16.07.11, 11 Rantau Bayur
16.07.12, 12 Tanjung Lago
16.07.13, 13 Muara Sugihan
16.07.14, 14 Air Salek
16.07.15, 15 Tungkal Ilir
16.07.16, 16 Suak Tapeh
16.07.17, 17 Sembawa
"", 18
16.07.18,Sumber Marga Telang
16.07.19, 19 Air Kumbang
16.08, 8 KAB. OKU TIMUR
16.08.01, 1 Martapura
16.08.02, 2 Buay Madang
16.08.03, 3 Belitang
16.08.04, 4 Cempaka
16.08.05, 5 Buay Pemuka Peliung
16.08.06, 6 Madang Suku II
16.08.07, 7 Madang Suku I
16.08.08, 8 Semendawai Suku III
16.08.09, 9 Belitang II
16.08.10, 10 Belitang III
16.08.11, 11 Bunga Mayang
16.08.12, 12 Buay Madang Timur
16.08.13, 13 Madang Suku III
16.08.14, 14 Semendawai Barat
16.08.15, 15 Semendawai Timur
16.08.16, 16 Jayapura
16.08.17, 17 Belitang Jaya
16.08.18, 18 Belitang Madang Raya
16.08.19, 19 Belitang Mulya
16.08.20, 20 Buay Pemuka Bangsa Raja
16.09, 9 KAB. OKU SELATAN
16.09.01, 1 Muara Dua
16.09.02, 2 Pulau Beringin
16.09.03, 3 Banding Agung
16.09.04, 4 Muara Dua Kisam
16.09.05, 5 Simpang
16.09.06, 6 Buay Sandang Aji
16.09.07, 7 Buay Runjung
16.09.08, 8 Mekakau Ilir
16.09.09, 9 Buay Pemaca
16.09.10, 10 Kisam Tinggi
16.09.11, 11 Kisam Ilir
16.09.12, 12 Buay Pematang Ribu Ranau Tengah
16.09.13, 13 Warkuk Ranau Selatan
16.09.14, 14 Runjung Agung
16.09.15, 15 Sungai Are
16.09.16, 16 Sindang Danau
"", 17
16.09.17,Buana Pemaca
16.09.18, 18 Tiga Dihaji
16.09.19, 19 Buay Rawan
16.10, 10 KAB. OGAN ILIR
16.10.01, 1 Muara Kuang
